SSN,SPEC,Year,Nsta,New,Recap,Cap,New_Res1,New_Res0,F_Pradel_Phi,Pradel_Phi,Pradel_Phi_se,Pradel_Phi_lcl,Pradel_Phi_ucl,F_Pradel_Phi_t,Pradel_Phi_t,Pradel_Phi_t_se,Pradel_Phi_t_lcl,Pradel_Phi_t_ucl,F_Pradel_Phi_Trend,Pradel_Phi_Trend,Pradel_Phi_Trend_se,Pradel_Phi_Trend_lcl,Pradel_Phi_Trend_ucl,Pradel_Phi_Trend_beta,Pradel_Phi_Trend_beta_se,Pradel_Phi_Trend_beta_lcl,Pradel_Phi_Trend_beta_ucl,F_Pradel_Phi_dot,Pradel_Phi_dot,Pradel_Phi_dot_se,Pradel_Phi_dot_lcl,Pradel_Phi_dot_ucl,F_Pradel_p,Pradel_p,Pradel_p_se,Pradel_p_lcl,Pradel_p_ucl,F_Pradel_p_t,Pradel_p_t,Pradel_p_t_se,Pradel_p_t_lcl,Pradel_p_t_ucl,F_Pradel_p_dot,Pradel_p_dot,Pradel_p_dot_se,Pradel_p_dot_lcl,Pradel_p_dot_ucl,F_Lambda,Lambda,Lambda_se,Lambda_lcl,Lambda_ucl,F_Lambda_t,Lambda_t,Lambda_t_se,Lambda_t_lcl,Lambda_t_ucl,F_Lambda_Trend,Lambda_Trend,Lambda_Trend_se,Lambda_Trend_lcl,Lambda_Trend_ucl,Lambda_Trend_beta,Lambda_Trend_beta_se,Lambda_Trend_beta_lcl,Lambda_Trend_beta_ucl,F_Lambda_dot,Lambda_dot,Lambda_dot_se,Lambda_dot_lcl,Lambda_dot_ucl
20740,BAOR,2000,28,93,10,103,2,91,,0.398321,0.053599,0.299262,0.50647,,0.284583,0.120349,0.111013,0.558913,,0.421665,0.043578,0.339348,0.508576,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.162292,0.028913,0.113236,0.227157,,0.166173,0.036611,0.106132,0.250657,,0.161367,0.026668,0.115644,0.220657,,1.513896,0.543289,0.74924,3.058941,,1.56788,0.536936,0.801317,3.067756,,0.927127,0.032688,0.865221,0.993461,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2001,23,109,9,118,5,104,,0.405853,0.054089,0.305597,0.514623,,0.342488,0.120743,0.154054,0.598373,,0.433224,0.049999,0.338985,0.532554,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.162837,0.029321,0.113161,0.228695,,0.168998,0.037886,0.107025,0.256549,,0.161367,0.026668,0.115644,0.220657,,0.830519,0.281373,0.427527,1.613375,,0.821053,0.292223,0.408707,1.649417,,0.922905,0.038049,0.851261,1.000579,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2002,33,94,9,103,7,87,,0.413221,0.061238,0.300338,0.536025,,0.396061,0.152752,0.157948,0.696305,,0.444853,0.057252,0.337182,0.557962,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.159315,0.02896,0.110352,0.224519,,0.150713,0.035799,0.093028,0.234901,,0.161367,0.026668,0.115644,0.220657,N,0.680465,0.217152,0.364051,1.271889,N,0.657159,0.212259,0.348923,1.237685,,0.918717,0.044082,0.836254,1.009311,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2003,23,57,8,65,0,57,,0.420361,0.068715,0.294413,0.557608,,0.444022,0.167451,0.17446,0.751126,,0.456538,0.065065,0.334414,0.584121,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.155833,0.030866,0.104383,0.226238,,0.132634,0.036036,0.076433,0.220303,,0.161367,0.026668,0.115644,0.220657,,0.866878,0.312719,0.427452,1.758037,,0.861028,0.326134,0.409825,1.808986,,0.914563,0.050493,0.820763,1.019083,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2004,27,43,5,48,2,41,,0.444841,0.152536,0.192761,0.728907,V,0.879065,0.475196,0.001137,0.999978,,0.468266,0.07325,0.33099,0.610519,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.150371,0.035958,0.092512,0.235044,,0.104274,0.033171,0.054852,0.189307,,0.161367,0.026668,0.115644,0.220657,N,0.830726,0.340168,0.372304,1.853606,N,0.821629,0.354058,0.353075,1.911985,,0.910443,0.057111,0.805112,1.029553,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2005,19,43,9,52,1,42,,0.424826,0.094675,0.256848,0.612167,,0.31948,0.262469,0.042194,0.833415,,0.480023,0.081669,0.327115,0.636767,0.047236,0.037189,-0.02565,0.120127,,0.389061,0.032457,0.327633,0.454224,,0.15527,0.034956,0.098304,0.236586,,0.129712,0.050537,0.058362,0.263849,,0.161367,0.026668,0.115644,0.220657,,1.631458,0.735124,0.674564,3.945742,,1.69696,0.734905,0.726162,3.965606,,0.906355,0.063834,0.789491,1.040517,-0.00466,0.008864,-0.02203,0.012712,,0.936325,0.026056,0.886621,0.988814
20740,BAOR,2006,21,45,5,50,2,43,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.156286,0.038189,0.095023,0.246296,,0.134983,0.063476,0.051022,0.311724,,0.161367,0.026668,0.115644,0.220657,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
21420,HOFI,1992,10,80,0,80,6,74,,0.444973,0.097072,0.270638,0.633991,,0.30268,0.260391,0.037232,0.829698,,0.391073,0.110714,0.205208,0.615016,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.045119,0.03033,0.01175,0.158094,,0.073024,0.043894,0.021624,0.219224,,0.033989,0.009161,0.019957,0.057311,,0.87303,0.125058,0.659318,1.156015,,0.862202,0.12952,0.642301,1.15739,,0.838988,0.131497,0.617079,1.140696,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1993,19,113,2,115,2,111,,0.449459,0.090582,0.284886,0.625892,,0.18328,0.11728,0.046091,0.510343,,0.403224,0.10143,0.228251,0.606855,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.043661,0.025627,0.013524,0.131967,,0.06791,0.035644,0.023592,0.18012,,0.033989,0.009161,0.019957,0.057311,,0.559508,0.212149,0.266103,1.176422,,0.44791,0.068339,0.332136,0.604038,,0.853426,0.11805,0.65076,1.119206,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1994,15,73,1,74,3,70,,0.455072,0.085959,0.297422,0.622272,X,0.99968,0.018978,0,1,,0.415528,0.092492,0.25207,0.599956,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.033392,0.011133,0.017267,0.0636,,0.031893,0.01487,0.012655,0.078063,,0.033989,0.009161,0.019957,0.057311,,1.021145,0.15413,0.759635,1.372678,,1.053976,0.15663,0.787648,1.410357,,0.868127,0.104698,0.685368,1.099618,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1995,18,103,6,109,3,100,,0.458954,0.079006,0.312562,0.61279,,0.257271,0.16316,0.061008,0.648713,,0.427966,0.084278,0.275897,0.594979,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.035044,0.011452,0.018356,0.065887,,0.037689,0.015486,0.016677,0.082939,,0.033989,0.009161,0.019957,0.057311,,0.875238,0.120196,0.668695,1.145576,,0.860268,0.1275,0.64339,1.150251,,0.883096,0.091764,0.720369,1.082579,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1996,19,93,1,94,0,93,,0.464252,0.07567,0.323105,0.611367,,0.715148,0.396428,0.052465,0.991291,,0.440518,0.077285,0.298663,0.5928,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.033747,0.010187,0.01858,0.06053,,0.033139,0.012371,0.015826,0.068082,,0.033989,0.009161,0.019957,0.057311,,0.858306,0.117997,0.655571,1.123737,,0.836307,0.121761,0.628684,1.112495,,0.898337,0.079801,0.754784,1.069191,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1997,19,87,2,89,0,87,,0.468433,0.07153,0.334148,0.607451,,0.164636,0.127932,0.030848,0.549604,,0.453166,0.072111,0.319028,0.594468,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.032849,0.009682,0.018346,0.058136,,0.02999,0.010341,0.015168,0.058433,,0.033989,0.009161,0.019957,0.057311,V,0.948193,2249.43,0,99999.99,V,0.952928,2580.833,0,99999.99,,0.913856,0.069743,0.786891,1.061307,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1998,24,88,0,88,0,88,,0.47417,0.071215,0.340012,0.612162,V,0.950142,0.266117,0.000314,0.999999,,0.465887,0.069362,0.33559,0.601011,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.030723,0.010107,0.016035,0.058071,,0.022532,0.007352,0.01184,0.042463,,0.033989,0.009161,0.019957,0.057311,,0.995423,0.127795,0.773972,1.280234,,1.013364,0.138079,0.775853,1.323584,,0.929659,0.063029,0.813977,1.061782,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,1999,28,133,4,137,2,131,,0.47822,0.069202,0.34734,0.61216,,0.24351,0.151074,0.0606,0.616301,,0.47866,0.069459,0.347291,0.613049,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.03138,0.009685,0.017053,0.057046,,0.024837,0.007659,0.013518,0.045199,,0.033989,0.009161,0.019957,0.057311,,1.299294,0.240135,0.904452,1.866505,,1.411603,0.149561,1.146897,1.737401,,0.945751,0.061346,0.832841,1.073967,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2000,33,271,3,274,8,263,,0.483282,0.070349,0.349996,0.618989,,0.411056,0.190888,0.129536,0.766001,,0.491464,0.072449,0.353814,0.630419,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.034808,0.009787,0.019967,0.060002,,0.036859,0.010938,0.020493,0.065424,,0.033989,0.009161,0.019957,0.057311,,0.726652,0.140145,0.497916,1.060465,,0.656001,0.062797,0.543774,0.791389,,0.962136,0.065655,0.841686,1.099823,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2001,31,170,5,175,6,164,,0.488264,0.073411,0.34914,0.629228,,0.506461,0.215487,0.159244,0.847554,,0.504274,0.077985,0.355636,0.65216,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.031507,0.009578,0.017279,0.056772,,0.025283,0.007562,0.014016,0.045194,,0.033989,0.009161,0.019957,0.057311,,1.299155,0.227892,0.921178,1.832222,,1.407789,0.133799,1.168519,1.696053,,0.978822,0.075463,0.841546,1.13849,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2002,35,300,3,303,7,293,,0.493421,0.078606,0.344635,0.64338,,0.760263,0.295311,0.116957,0.987001,,0.51707,0.085502,0.353699,0.67687,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.034971,0.009926,0.019954,0.06059,,0.037431,0.011256,0.020645,0.066934,,0.033989,0.009161,0.019957,0.057311,,0.804416,0.112727,0.611215,1.058684,N,0.75467,0.068654,0.631422,0.901974,,0.995813,0.089453,0.835052,1.187522,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2003,33,196,7,203,2,194,,0.498004,0.083262,0.340566,0.655837,,0.524032,0.216324,0.167464,0.857674,,0.529829,0.09441,0.349015,0.703136,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.032839,0.009443,0.018606,0.057325,,0.029956,0.009523,0.015985,0.055449,,0.033989,0.009161,0.019957,0.057311,,1.205499,0.178811,0.901375,1.612232,,1.280741,0.127666,1.053441,1.557084,,1.013115,0.106416,0.824608,1.244714,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2004,29,198,6,204,1,197,,0.50291,0.089827,0.333448,0.671706,,0.590863,0.290142,0.120801,0.938192,,0.542528,0.104204,0.34245,0.729767,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.035704,0.010993,0.019417,0.064751,,0.040003,0.013697,0.020292,0.077351,,0.033989,0.009161,0.019957,0.057311,,0.731302,0.157573,0.479386,1.1156,,0.654594,0.07268,0.526574,0.813736,,1.030734,0.125546,0.811831,1.308662,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2005,20,122,6,128,2,120,,0.50749,0.096566,0.325789,0.687233,,0.398631,0.25339,0.077064,0.840313,,0.555147,0.114488,0.334665,0.755864,0.051261,0.058314,-0.06303,0.165556,,0.478384,0.068056,0.349535,0.610173,,0.032094,0.010016,0.017319,0.058721,,0.027343,0.010482,0.012816,0.057377,,0.033989,0.009161,0.019957,0.057311,,1.521606,0.351686,0.9673,2.39355,,1.692949,0.192005,1.35551,2.114387,,1.048677,0.146357,0.797705,1.378609,0.017098,0.02043,-0.02294,0.057143,,0.943519,0.055791,0.840266,1.059459
21420,HOFI,2006,24,185,4,189,6,179,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.037911,0.014882,0.017402,0.080609,,0.047745,0.020764,0.020072,0.109311,,0.033989,0.009161,0.019957,0.057311,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
21430,PUFI,1992,19,338,0,338,33,305,,0.305266,0.06423,0.195298,0.443062,,0.301029,0.068348,0.185568,0.448746,,0.323455,0.032595,0.263108,0.390312,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.195988,0.079611,0.083036,0.3962,,0.411835,0.097479,0.241377,0.60644,,0.171858,0.013848,0.146387,0.200718,B,2.19143,0.64109,1.249693,3.842836,B,2.19143,0.641089,1.249694,3.842835,,1.219633,0.223507,0.854129,1.741544,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1993,26,322,24,346,33,289,,0.359633,0.064599,0.244763,0.493206,,0.363934,0.069113,0.241677,0.506713,,0.338967,0.029389,0.283946,0.398714,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.182684,0.038684,0.118567,0.270821,,0.279465,0.05237,0.188948,0.392368,,0.171858,0.013848,0.146387,0.200718,,0.718615,0.197775,0.423146,1.220401,,0.718615,0.197774,0.423147,1.2204,,1.204069,0.176042,0.905432,1.601205,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1994,31,378,32,410,33,345,,0.559437,0.157167,0.266789,0.815888,,0.60402,0.137369,0.331048,0.824615,,0.354834,0.026255,0.305203,0.407798,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.182311,0.036484,0.121271,0.264816,,0.275819,0.042426,0.200751,0.3661,,0.171858,0.013848,0.146387,0.200718,,1.742258,0.542586,0.95969,3.162962,,1.742259,0.542586,0.959691,3.162962,,1.188703,0.130003,0.959966,1.471942,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1995,27,270,43,313,29,241,,0.212447,0.083242,0.092341,0.417,,0.177618,0.039506,0.112778,0.268456,,0.371025,0.023375,0.326481,0.417877,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.173898,0.016868,0.143271,0.209472,,0.192082,0.027114,0.144429,0.250849,,0.171858,0.013848,0.146387,0.200718,N,0.433668,0.197444,0.185229,1.015324,,0.433668,0.197443,0.185229,1.015323,,1.173534,0.085734,1.017166,1.35394,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1996,33,329,36,365,34,295,,0.334701,0.065988,0.219629,0.473483,,0.323053,0.066718,0.207884,0.464604,,0.387512,0.021021,0.347199,0.429428,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.176603,0.021224,0.138763,0.222102,,0.218965,0.02739,0.170003,0.277318,,0.171858,0.013848,0.146387,0.200718,,0.915118,0.220904,0.573985,1.458992,,0.915118,0.220904,0.573986,1.458992,,1.158558,0.044951,1.073751,1.250062,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1997,28,251,38,289,19,232,,0.544635,0.143852,0.27731,0.788495,,0.575292,0.141067,0.304037,0.807695,,0.404261,0.019547,0.366601,0.443083,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.169978,0.015595,0.141555,0.202761,,0.153118,0.019492,0.118682,0.195332,,0.171858,0.013848,0.146387,0.200718,X,3.25136,1.098833,1.70659,6.194424,X,3.251361,1.098832,1.706592,6.194422,,1.143773,0.024675,1.096424,1.193167,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1998,30,417,39,456,28,389,,0.403565,0.087295,0.249465,0.579373,,0.39969,0.095512,0.233801,0.592295,,0.421236,0.019293,0.383952,0.459439,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.17536,0.018343,0.142251,0.214251,,0.20671,0.023172,0.164951,0.255802,,0.171858,0.013848,0.146387,0.200718,,1.5814,0.538967,0.825782,3.028433,,1.5814,0.538967,0.825782,3.028433,,1.129177,0.053174,1.029674,1.238296,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,1999,31,349,36,385,24,325,,0.501326,0.109583,0.29863,0.703588,,0.515129,0.116116,0.299297,0.725461,,0.438398,0.020401,0.398895,0.478699,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.170706,0.014739,0.143724,0.201562,,0.160423,0.018069,0.128081,0.199066,,0.171858,0.013848,0.146387,0.200718,,1.208228,0.419743,0.62347,2.341436,,1.208228,0.419743,0.62347,2.341436,,1.114768,0.091667,0.949089,1.309369,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2000,32,434,51,485,43,391,,0.521432,0.111476,0.312211,0.723395,,0.535889,0.117754,0.313422,0.744935,,0.45571,0.022738,0.411614,0.500512,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.173774,0.01578,0.14498,0.206904,,0.190952,0.020786,0.153482,0.23503,,0.171858,0.013848,0.146387,0.200718,,0.904006,0.298469,0.481248,1.698141,,0.904006,0.298469,0.481248,1.698141,,1.100542,0.130673,0.872751,1.387787,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2001,30,443,59,502,18,425,,0.315024,0.092947,0.165069,0.516873,,0.28056,0.061311,0.176967,0.414272,,0.473129,0.02599,0.422641,0.524173,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.175706,0.018851,0.14175,0.21575,,0.210144,0.022376,0.169627,0.257341,,0.171858,0.013848,0.146387,0.200718,N,0.48648,0.196482,0.227078,1.042212,,0.48648,0.196482,0.227078,1.042211,,1.086498,0.169113,0.802286,1.471392,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2002,33,286,38,324,16,270,,0.717023,0.21096,0.248223,0.951088,,0.766723,0.200686,0.26712,0.967362,,0.490614,0.029853,0.432495,0.548988,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.166254,0.021695,0.127953,0.213217,,0.116143,0.013162,0.092728,0.144529,,0.171858,0.013848,0.146387,0.200718,,1.587951,0.648164,0.735676,3.427581,,1.587951,0.648164,0.735676,3.427581,,1.072633,0.206737,0.737705,1.559621,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2003,25,247,39,286,18,229,,0.451184,0.11997,0.241312,0.679991,,0.438942,0.128206,0.219976,0.684579,,0.508122,0.034085,0.441567,0.574391,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.167266,0.019583,0.132309,0.209231,,0.126222,0.014972,0.099674,0.158595,,0.171858,0.013848,0.146387,0.200718,,1.320246,0.509959,0.635661,2.742107,,1.320246,0.509959,0.635661,2.742107,,1.058945,0.243469,0.678703,1.652218,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2004,30,354,29,383,20,334,,0.443801,0.104722,0.25783,0.646977,,0.426162,0.106232,0.24068,0.63504,,0.52561,0.038515,0.450111,0.599956,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.166478,0.021314,0.128772,0.212531,,0.118395,0.015141,0.091784,0.151434,,0.171858,0.013848,0.146387,0.200718,,0.861526,0.305721,0.438649,1.692077,,0.861526,0.305721,0.438649,1.692077,,1.045432,0.279284,0.624889,1.748994,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2005,28,333,35,368,16,317,,0.908413,0.196775,0.087766,0.999023,V,0.98865,0.10435,0.000001,1,,0.543036,0.043017,0.458296,0.625356,0.070039,0.021578,0.027747,0.112332,,0.424539,0.019139,0.387528,0.462416,,0.166403,0.021703,0.128085,0.21338,,0.117627,0.017996,0.086674,0.157725,,0.171858,0.013848,0.146387,0.200718,,1.142703,0.365185,0.620137,2.105617,,1.142703,0.365185,0.620137,2.105617,,1.032091,0.314181,0.57586,1.849776,-0.01284,0.037363,-0.08607,0.060387,,1.118765,0.018064,1.083917,1.154734
21430,PUFI,2006,29,258,50,308,25,233,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.162477,0.031348,0.109932,0.233547,,0.078603,0.015296,0.053382,0.114302,,0.171858,0.013848,0.146387,0.200718,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
21440,CAFI,1992,11,51,0,51,1,50,,0.189991,0.099111,0.062248,0.453189,,0.189214,0.156093,0.030786,0.631612,,0.17519,0.078043,0.068632,0.379733,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.081143,0.074987,0.01215,0.388014,,0.081958,0.075348,0.012384,0.38859,,0.033685,0.012948,0.015733,0.070648,,1.309114,0.206115,0.961515,1.782372,V,0.192331,0.909958,0.000018,2047.972,,1.168603,0.206829,0.826059,1.653188,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1993,12,39,0,39,1,38,,0.233518,0.094176,0.097984,0.460761,,0.207911,0.12572,0.055523,0.539593,,0.221486,0.079494,0.103341,0.412554,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.04219,0.032052,0.00922,0.172523,,0.042336,0.032262,0.009207,0.173758,,0.033685,0.012948,0.015733,0.070648,,1.326365,0.183439,1.011433,1.739356,N,0.588786,0.371856,0.170748,2.030283,,1.208026,0.185253,0.894417,1.631594,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1994,14,94,2,96,4,90,,0.284693,0.091038,0.142153,0.488731,,0.214345,0.101481,0.077267,0.470585,,0.275918,0.082671,0.144817,0.461634,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.089016,0.056648,0.024247,0.277578,,0.089966,0.056637,0.024844,0.277248,,0.033685,0.012948,0.015733,0.070648,,1.344118,0.162774,1.060117,1.7042,,0.846081,0.398385,0.336208,2.129197,,1.248783,0.163838,0.965625,1.614973,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1995,16,99,4,103,3,96,,0.343014,0.094572,0.186574,0.543053,,0.604312,0.268159,0.144974,0.932232,,0.337912,0.091537,0.186253,0.532285,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.074288,0.040027,0.025002,0.200723,,0.074984,0.039975,0.025527,0.200542,,0.033685,0.012948,0.015733,0.070648,,1.362222,0.14457,1.106393,1.677204,N,0.650235,0.329225,0.241037,1.754107,,1.290919,0.143826,1.037675,1.605965,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1996,16,69,7,76,2,67,,0.407002,0.107917,0.222222,0.622463,,0.119735,0.124509,0.013251,0.579431,,0.406021,0.108036,0.221237,0.621891,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.045466,0.021627,0.017619,0.112296,,0.045668,0.02169,0.017722,0.112631,,0.033685,0.012948,0.015733,0.070648,,1.382032,0.136412,1.138935,1.677015,B,2.477158,1.696891,0.646929,9.485293,,1.334481,0.127417,1.106719,1.609115,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1997,11,46,1,47,2,44,,0.474701,0.129211,0.246586,0.713886,V,0.976952,0.344896,0,1,,0.477945,0.129815,0.24824,0.717371,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.034473,0.015521,0.014112,0.081775,,0.034487,0.015562,0.01409,0.081957,,0.033685,0.012948,0.015733,0.070648,V,2.38642,1343.386,0,99999.99,X,1831.612,57863.58,0,1.4E+30,,1.379518,0.118056,1.166492,1.631446,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1998,9,30,0,30,1,29,,0.543154,0.152581,0.262663,0.798711,,0.540674,0.31467,0.089448,0.933795,,0.550797,0.151943,0.268986,0.803379,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.022398,0.010452,0.008909,0.055172,,0.022204,0.010296,0.008884,0.054398,,0.033685,0.012948,0.015733,0.070648,,1.421057,0.128877,1.189634,1.697498,Y,1.434922,2.235729,0.067695,30.41559,,1.426079,0.119603,1.209909,1.680869,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
21440,CAFI,1999,13,58,2,60,1,57,,0.609645,0.172974,0.273127,0.86651,,0.354687,0.256658,0.057522,0.831925,,0.621538,0.169602,0.285548,0.870936,0.292544,0.136485,0.025033,0.560054,,0.422889,0.104115,0.241023,0.62837,,0.036026,0.01746,0.013758,0.091009,,0.036066,0.017525,0.013738,0.091319,,0.033685,0.012948,0.015733,0.070648,X,106.5847,1830560,0,99999.99,X,195265.7,78886784,0,99999.99,,1.474217,0.133883,1.233833,1.761433,0.033137,0.027437,-0.02064,0.086914,,1.417218,0.116627,1.20611,1.665276
